Producer,Appellation,Cuvée / Wine,Region,Colour,Vintage,Format,Qty,Price/bottle,Price basis,Packaging / note
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2012,Case,6,3159.05,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2012,Case,2,4025.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2011,Case,1,3059.3450000000003,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2011,Case,6,3101.55,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2011,Case,3,3105.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2010,Case,4,3565.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2010,Case,1,3680.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2010,Case,6,4226.0545,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2009,Case,1,2932.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2009,Case,1,3347.42,ex-VAT,Très Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2009,Case,2,3795.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2008,Case,1,2875.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2008,Case,1,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru,Burgundy,Red,2007,Case,1,2760.0,ex-VAT,
